word,word_start,word_end,word_duration,sentence,num_phonemes,num_vowels,phonemes,vowel_duration,consonant_duration,vowel_ratio,pitch_mean,pitch_max,pitch_min,pitch_range,pitch_slope,pitch_std,pitch_madiff,vowel_pitch_mean,vowel_pitch_max,energy_mean,energy_max,pre_pause,post_pause,pos_norm_start,pos_norm_center,word_duration_z,vowel_duration_z,vowel_ratio_z,pitch_mean_z,pitch_max_z,pitch_range_z,pitch_slope_z,pitch_std_z,pitch_madiff_z,vowel_pitch_mean_z,vowel_pitch_max_z,pre_pause_z,energy_max_z,prominence_score,cluster,kmeans_stress_label,hierarchical_cluster,hierarchical_stress_label,stress_label
and,3.338,4.006,0.6680000000000001,"All songs by John Petrucci and Jordan Rudess, except where noted.",3,1,AEND,0.22299999999999986,0.4450000000000003,0.33383233532934103,195.04333333333332,271.13,93.07,178.06,266.55688622754485,74.96190380601483,89.03,93.07,93.07,0.06013333333333334,0.0784,0.0,0.0,0.2784451117784451,0.30630630630630634,0.3528367994216564,-0.3761514341118598,-0.7132640422929045,0.55491605273095,0.907898150227579,1.9703866098813363,2.7811696238342507,1.9167992547611463,1.4167592055784621,-0.46406103555054,-0.48685743162430195,0.0,0.30451844069091316,1.4741269539272932,1,stressed,0,unstressed,stressed
extend,3.352,3.83,0.4780000000000002,Each is required by international treaty to extend those rights.,7,2,EHKSTEHND,0.137,0.3410000000000002,0.28661087866108775,90.59999999999998,91.83,89.78,2.049999999999997,0.0,0.8857012287824068,1.0249999999999986,91.83,91.83,0.02422857142857143,0.065,0.0,0.0,0.279612946279613,0.2995495495495496,-0.7864488301707097,-1.1430998555789118,-1.0402822377121725,-0.5037427459094586,-0.5643288119740378,-0.47412697253213903,0.06654311912615565,-0.46437453789936234,-0.4192757108763057,-0.47605932661807,-0.49816829564765863,0.0,0.059466443226402176,-0.970750513065605,0,unstressed,0,unstressed,unstressed
educated,3.352,3.83,0.4780000000000002,The hospital had not preserved life or educated the foundlings.,8,4,EHJHUWKEYTIHD,0.23899999999999988,0.23900000000000032,0.49999999999999956,99.482,109.44,95.4,14.039999999999992,23.55648535564851,5.16640068132544,4.539999999999992,97.52333333333333,98.85,0.030799999999999998,0.0696,0.0,0.0,0.279612946279613,0.2995495495495496,-0.7864488301707097,-0.23346335569938464,0.43748084512953656,-0.41371299341664786,-0.4197336262274094,-0.30760394626580445,0.3064433535910176,-0.3267717856521172,-0.34594280102642794,-0.4209703988133891,-0.4341342106122036,0.0,0.14358877071421927,-0.32887324998209094,0,unstressed,0,unstressed,unstressed
type,3.356,4.027,0.6710000000000003,"For example, activity is a type of application component that provides a user interface.",3,1,TAYP,0.22399999999999975,0.4470000000000005,0.33383010432190713,184.52333333333334,193.58,171.66,21.920000000000016,-24.84351713859912,9.344860738514104,13.585000000000008,193.58,193.58,0.04003333333333333,0.054,0.0,0.0,0.27994661327994663,0.30793293293293295,0.37082551988890494,-0.3672334292110811,-0.7132794924733199,0.44828320019499357,0.27113740890724797,-0.19816262458284187,-0.18646430097493466,-0.19245551084736048,-0.15723834310547566,0.5084778638022376,0.4299610707850414,0.0,-0.14169564424446515,-0.1731287865706491,0,unstressed,0,unstressed,unstressed
and,3.36,3.84,0.48,He was the president of Grupo Xtra and chairman of Casa Saba.,3,1,AEND,0.16000000000000014,0.31999999999999984,0.33333333333333365,151.6,173.92,132.14,41.78,52.45833333333329,17.176084148218028,29.190000000000012,148.74,148.74,0.07756666666666667,0.1146,0.0,0.0,0.2802802802802803,0.3003003003003003,-0.7744563498592124,-0.9379857428609778,-0.7167197326455202,0.11456561955568934,0.10970973418954677,0.07766283844046126,0.6007809851024097,0.05927855891970703,0.16832639607157857,0.07460417713445784,0.02094563303720587,0.0,0.96652458309504,-0.07737803916408714,0,unstressed,0,unstressed,unstressed
"Jerome,",3.36,4.2,0.8400000000000003,"Lee presently lives in Jerome, Arizona.",6,3,JHEHRAH0UHM,0.41999999999999993,0.4200000000000004,0.4999999999999997,117.14333333333332,138.71,105.12,33.59,0.4761904761904659,12.091932112868573,19.168000000000003,117.83666666666666,123.04,0.05278333333333334,0.0848,0.0,0.0,0.2802802802802803,0.31531531531531537,1.3841901062105364,1.3806955313417397,0.4374808451295377,-0.2346941385761814,-0.17939852760141195,-0.03608391594830277,0.07139266289991027,-0.10415111435294265,-0.040761064103521705,-0.22441774890605568,-0.2134811455113975,0.0,0.42155820067396327,0.6884134998004477,0,unstressed,0,unstressed,unstressed
the,3.36,3.92,0.56,Saplings have also been planted on the southbound platform.,2,1,DHAH0,0.2799999999999998,0.28000000000000025,0.4999999999999996,139.14,143.72,134.56,9.159999999999997,16.35714285714285,4.579999999999998,9.159999999999997,143.72,143.72,0.06485,0.0719,0.0,0.0,0.2802802802802803,0.30363697030363695,-0.29475713739926823,0.132174845232582,0.43748084512953694,-0.01173146624260159,-0.13826156675015658,-0.37537979015068457,0.23312494775463025,-0.345621590120895,-0.24955644441008754,0.02603045039332808,-0.024845122928319075,0.0,0.18564993445812808,-0.03190232136144099,0,unstressed,0,unstressed,unstressed
the,3.36,4.032,0.6720000000000002,"The band's first release was the self-financed ""Fuse"" cassette.",2,1,DHAH0,0.33599999999999985,0.3360000000000003,0.49999999999999967,119.88499999999999,123.94,115.83,8.11,12.068452380952378,4.055,8.11,123.94,123.94,0.04145,0.0593,0.0,0.0,0.2802802802802803,0.3083083083083083,0.3768217600446536,0.631583119676245,0.43748084512953733,-0.20690404947262483,-0.30067455789543257,-0.38996270738001326,0.18944874414225185,-0.3624976744455927,-0.27146243455016483,-0.165361644216143,-0.20527164742992896,0.0,-0.04477209300850185,0.07740079890315224,0,unstressed,0,unstressed,unstressed
for,3.36,4.2,0.8400000000000003,Timelines are also useful for biographies.,2,1,FAO,0.4200000000000004,0.41999999999999993,0.5000000000000002,87.74,87.74,87.74,0.0,0.0,0.0,0.0,87.74,87.74,0.0083,0.0134,0.0,0.0,0.2802802802802803,0.31531531531531537,1.3841901062105364,1.3806955313417437,0.43748084512954116,-0.5327322856673326,-0.5979116802138851,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.5156343350585522,-0.535475903595666,0.0,-0.8841666216369389,0.07708771035352413,0,unstressed,0,unstressed,unstressed
settled.,3.36,3.78,0.41999999999999993,Both men died before the debts could be settled.,6,2,SEHTAH0LD,0.14000000000000012,0.2799999999999998,0.3333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023333333333333336,0.0003,0.0,0.0,0.2802802802802803,0.2977977977977978,-1.1342307592041705,-1.1163458408765718,-0.7167197326455199,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-1.579561391479648,0,unstressed,0,unstressed,unstressed
Highgate,3.36,4.2,0.8400000000000003,He was buried at Highgate cemetery.,5,2,HHAYGEYT,0.3360000000000003,0.504,0.4000000000000002,113.8075,119.28,105.56,13.719999999999999,0.0,5.569207192231224,4.573333333333333,115.57,119.28,0.026879999999999998,0.0673,0.0,0.0,0.2802802802802803,0.31531531531531537,1.3841901062105364,0.631583119676249,-0.2550395015354963,-0.2685068214581072,-0.33893767916626094,-0.31204826389759976,0.06654311912615565,-0.31382360156719663,-0.3452473727680126,-0.2463501089219708,-0.24777860416286634,0.0,0.10152760697031073,0.0863223863050074,0,unstressed,0,unstressed,unstressed
over,3.37,3.931,0.5609999999999999,"For these, watchtowers were erected all over the Ilocos coast.",4,3,AH0UHVAH0,0.41999999999999993,0.14100000000000001,0.7486631016042781,105.8575,119.26,98.98,20.28,-5.75757575757574,7.8821201938311,12.443333333333337,106.81666666666666,119.26,0.060950000000000004,0.0906,0.0,0.0,0.28111444778111444,0.30451284617951285,-0.2887608972435196,1.3806955313417397,2.15952341838752,-0.34908963302282736,-0.33910189857085676,-0.2209397524457936,0.007907726225303295,-0.23947519232778844,-0.18105676095619477,-0.3310477227481371,-0.24796103745356562,0.0,0.5276254831586024,0.5616215325284846,0,unstressed,0,unstressed,unstressed
"narrow,",3.373,3.935,0.5619999999999998,"The skull is long, deep and narrow, an adaptation for strong jaw muscles.",5,3,NAERAH0UH,0.3380000000000001,0.22399999999999975,0.6014234875444843,184.2733333333333,186.88,179.71,7.1699999999999875,0.0,3.237656903104802,6.844999999999985,183.29500000000002,186.88,0.01768,0.0453,0.0,0.0,0.2813646980313647,0.3048048048048048,-0.282764657087771,0.6494191294778064,1.139859132672373,0.4457491495168574,0.21612390836764475,-0.40301789042341246,0.06654311912615565,-0.38877110497018885,-0.2978539369570202,0.4089597802300228,0.3688459184007751,0.0,-0.3007965679714238,0.2650154620266482,0,unstressed,0,unstressed,unstressed
were,3.376,4.22,0.8439999999999999,His translations of Juvenal were published after his death.,2,1,WER,0.4219999999999997,0.42200000000000015,0.4999999999999997,167.20499999999998,236.31,98.1,138.21,163.75592417061614,69.105,138.21,236.31,236.31,0.00825,0.0145,0.0,0.0,0.28161494828161493,0.31681681681681684,1.4081750668335309,1.398531541143297,0.4374808451295377,0.2727410628849291,0.6219921668262389,1.416930179796813,1.7342403163279854,1.7285295356907666,2.44279405804418,0.9219351035728491,0.8197297963641005,0.0,-0.8640504128898522,1.6093788886114386,0,unstressed,0,unstressed,unstressed
Tile,3.387,4.065,0.6780000000000004,Wausau Homes Inc and Wausau Tile have their headquarters in Rothschild.,3,1,TAYL,0.22599999999999998,0.4520000000000004,0.3333333333333331,364.63,526.43,202.83,323.5999999999999,0.0,161.79999999999998,323.5999999999999,526.43,526.43,0.011466666666666667,0.0331,0.0,0.0,0.2825325325325325,0.3108108108108108,0.41279920097915074,-0.34939741940951974,-0.7167197326455241,2.273880883408811,3.00415884989335,3.9917178227922903,0.06654311912615565,4.708203128981923,6.310557402871737,3.7291481717275374,3.466107111248178,0.0,-0.523903610439113,2.4334239638170105,1,stressed,1,stressed,stressed
center,3.39,3.813,0.42300000000000004,"Originally, drummers favored single-ply drum heads with a center dot for these drums.",5,2,SEHNTAH0,0.16999999999999993,0.2530000000000001,0.40189125295508255,188.1275,213.45,132.31,81.13999999999999,0.0,32.50899596650133,27.046666666666663,205.04,205.04,0.056580000000000005,0.0728,0.0,0.0,0.2827827827827828,0.30042542542542544,-1.116242038736922,-0.8488056938531828,-0.24194219001464723,0.48481576413811867,0.434289387373205,0.6243139071512979,0.06654311912615565,0.5521538213739998,0.12361035905548387,0.6193652957650553,0.5344953463557414,0.0,0.20210865070574446,0.033766372871780456,0,unstressed,0,unstressed,unstressed
needed,3.397,3.963,0.5660000000000003,"In the interim administration, Karzai much needed the support of Fahim.",5,2,NIYDIHD,0.2270000000000003,0.33899999999999997,0.40106007067137844,159.53199999999998,182.52,142.46,40.06,33.79858657243814,14.558482613239613,15.247500000000002,163.985,182.52,0.04617999999999999,0.0769,0.0,0.0,0.28336670003336667,0.3069736403069736,-0.2587796964647711,-0.34047941450873703,-0.24769829644717323,0.1949659794715835,0.1803240781657539,0.05377463116956089,0.410749341781718,-0.02486403961887198,-0.12255385871702,0.2221154249767929,0.3290754610283273,0.0,0.27708724694488573,0.07362203892469746,0,unstressed,0,unstressed,unstressed
each,3.398,3.823,0.4249999999999998,It is held each July and August on each Wednesday.,2,1,IYCH,0.21300000000000008,0.21199999999999974,0.5011764705882357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.001,0.0,0.0,0.2834501167834501,0.3011761761761762,-1.1042495584254248,-0.46533148311965483,0.44562814332560147,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1109311566040985,-1.2514939678515602,0,unstressed,0,unstressed,unstressed
yet,3.402,3.969,0.5669999999999997,The actual trial phase has not yet begun.,3,1,YEHT,0.1889999999999996,0.3780000000000001,0.3333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333333333333333,0.0035,0.0,0.0,0.2837837837837838,0.30743243243243246,-0.25278345630902516,-0.6793636007383715,-0.716719732645526,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0652125003607193,-1.3493662954122427,0,unstressed,0,unstressed,unstressed
various,3.417,3.796,0.379,Many stations throughout the system feature commissioned works by various artists.,7,4,VEYAH0RIHAH0S,0.2160000000000002,0.1629999999999998,0.5699208443271773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010857142857142858,0.0012,0.0,0.0,0.285035035035035,0.3008425091758425,-1.3800766055898912,-0.4385774684173147,0.9216969186552286,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1072736641046281,-1.2373854620004963,0,unstressed,0,unstressed,unstressed
additional,3.42,3.909,0.4889999999999999,"If there was ever a need for additional recruits, they were gathered by force.",8,4,AH0DIHSHAH0NAH0L,0.24400000000000022,0.24499999999999966,0.498977505112475,161.76,169.15,156.51,12.640000000000015,-17.13701431492842,4.5979316001872,3.6371428571428623,163.27249999999998,169.15,0.030549999999999997,0.0382,0.0,0.0,0.2852852852852853,0.30568068068068066,-0.7204901884574694,-0.1888733311954832,0.43039985998981933,0.2175494391151303,0.07054340619344145,-0.3270478359049091,-0.10798095312442833,-0.3450451802221598,-0.3647789721400724,0.21522124563355455,0.20711880619584375,0.0,-0.43063755170262,-0.2650030142379033,0,unstressed,0,unstressed,unstressed
provided,3.425,4.281,0.8559999999999999,"The movie star Sukanya provided Das' speaking voice in the Tamil classic ""Kannathil Muthamittal"".",8,3,PRAH0VAYDIHD,0.3210000000000002,0.5349999999999997,0.3750000000000003,154.6833333333333,188.98,125.94,63.03999999999999,45.72429906542057,22.3668248876669,22.64399999999999,177.23,188.98,0.036675,0.0856,0.0,0.0,0.28570236903570234,0.32140473807140474,1.4801299487025226,0.4978130461645526,-0.428169588201755,0.14581891125269797,0.23336694585020687,0.37293219110286946,0.5322012977943749,0.22613451782748442,0.031758194684010276,0.35027459045214376,0.38800141392420173,0.0,0.4361881706718444,0.6711475470314844,0,unstressed,0,unstressed,unstressed
on,3.436,4.124,0.6879999999999997,Construction of the bridge approach on the Lopez side also commenced.,2,1,AON,0.34399999999999986,0.34399999999999986,0.5,100.35499999999999,104.57,96.14,8.429999999999993,12.25290697674418,4.214999999999996,8.429999999999993,96.14,96.14,0.05815,0.0866,0.0,0.0,0.28661995328661993,0.3153153153153153,0.4727616025366398,0.7029271588824827,0.4374808451295396,-0.40486408844859756,-0.45972105124649404,-0.3855183897482179,0.19132723747903327,-0.35735448684187543,-0.2647863232693795,-0.4343555891172196,-0.45885392150195903,0.0,0.454475633169196,0.13510811102317483,0,unstressed,0,unstressed,unstressed
Series,3.436,3.927,0.4910000000000001,That year he played in the World Series with the Rangers.,6,3,SIYAH0RIYZ,0.24500000000000055,0.24599999999999955,0.49898167006110083,122.47333333333334,127.09,118.87,8.219999999999999,0.0,3.431446083245696,5.404999999999994,127.09,127.09,0.027216666666666667,0.0864,0.0,0.0,0.28661995328661993,0.30709876543209874,-0.7084977081459695,-0.1799553262947005,0.4304287031064813,-0.18066817811832478,-0.2748100016715893,-0.3884349731940836,0.06654311912615565,-0.38254176678871876,-0.32789643772055466,-0.13488211448814325,-0.17653840414478883,0.0,0.4508181406697258,-0.24044090398219364,0,unstressed,0,unstressed,unstressed
when,3.456,4.032,0.5760000000000001,They were released a month later when Poland surrendered.,3,1,WEHN,0.19199999999999973,0.38400000000000034,0.3333333333333328,137.19666666666666,152.69,122.77,29.92,-51.94444444444444,12.238053585254299,14.96,136.13,136.13,0.07390000000000001,0.1072,0.0,0.0,0.2882882882882883,0.3123123123123123,-0.19881729490727942,-0.6526095860360315,-0.716719732645526,-0.03142948684731089,-0.0646091637889268,-0.08705468378795653,-0.4624612808609218,-0.09945405094412264,-0.12855192744585073,-0.04741070218937597,-0.09407855674870429,0.0,0.8311973606146384,-0.31097856409812275,0,unstressed,0,unstressed,unstressed
"Lowery,",3.462,4.154,0.6919999999999997,"The current mayor is Jim Lowery, who is serving his fourth four-year term.",6,4,LAH0UHAH0RIY,0.46199999999999974,0.22999999999999998,0.6676300578034681,229.97599999999997,248.09,199.23,48.860000000000014,0.0,19.39806134643357,13.190000000000005,235.48666666666668,248.09,0.07675,0.2038,0.0,0.0,0.28878878878878883,0.317650984317651,0.496746563159637,1.7552517371744851,1.5983531025449191,0.9090006433539911,0.7187173961331829,0.17599336604393512,0.06654311912615565,0.1307038438047377,-0.1654791679676953,0.9139684963317742,0.9271830045859896,0.0,2.5977662378588002,1.8226444478640058,0,unstressed,0,unstressed,unstressed
with,3.495,4.078,0.5830000000000002,Performing thermal testing can also help with validating the cold chain.,3,1,WIHDH,0.19499999999999984,0.38800000000000034,0.3344768439108058,152.63,153.85,151.41,2.4399999999999977,4.185248713550595,1.2199999999999989,2.4399999999999977,152.63,153.85,0.024900000000000002,0.0458,0.0,0.0,0.29154154154154155,0.31585752419085755,-0.15684361381703363,-0.6258555713336914,-0.7088006892302589,0.12500590834960906,-0.05508443832236868,-0.4687104604183884,0.10916586749102557,-0.45362852979896057,-0.3897547813065825,0.11224397733824146,0.06755733881087744,0.0,-0.291652836722748,-0.517580536799891,0,unstressed,0,unstressed,unstressed
Zealand.,3.497,3.996,0.4990000000000001,Cats are extremely popular pets in New Zealand.,6,2,ZIYLAH0ND,0.16599999999999993,0.3330000000000002,0.3326653306613224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011666666666666668,0.0002,0.0,0.0,0.2917083750417084,0.3125208541875209,-0.660527786899975,-0.8844777134563016,-0.7213457870654642,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1255611266019796,-1.4639930770194598,0,unstressed,0,unstressed,unstressed
in,3.51,4.095,0.585,"It is now a floating museum in Battleship Cove, Fall River, Massachusetts.",2,1,IHN,0.29200000000000026,0.2929999999999997,0.4991452991452996,195.21,199.9,190.52,9.379999999999995,16.034188034188027,4.689999999999998,9.379999999999995,190.52,190.52,0.03805,0.0455,0.0,0.0,0.2927927927927928,0.3171921921921922,-0.14485113350553636,0.23919090404194232,0.43156186780761935,0.5566054198497075,0.3230307407595302,-0.37232432177882524,0.22983596229781458,-0.3420856486433393,-0.24496661790454755,0.47886917778075216,0.40204877730804817,0.0,-0.2971390754719535,0.1559529032322609,0,unstressed,0,unstressed,unstressed
full-time.,3.51,4.68,1.17,Sports Radio programming full-time.,6,2,FUHLTAYM,0.3900000000000001,0.7799999999999998,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0002,0.0,0.0,0.2927927927927928,0.3415915915915916,3.362949357607802,1.1131553843183508,-0.7167197326455215,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1255611266019796,-0.4651765281321337,0,unstressed,0,unstressed,unstressed
by,3.521,4.108,0.5869999999999997,Lists of film related events indexed by year of release.,2,1,BAY,0.2939999999999996,0.29300000000000015,0.5008517887563879,213.81,236.05,191.57,44.48000000000002,-75.77512776831352,22.24000000000001,44.48000000000002,191.57,191.57,0.07825,0.0799,0.0,0.0,0.2937103770437104,0.31819319319319317,-0.13285865319403908,0.2570269138434958,0.443379655578131,0.7451387903030148,0.6198573145664932,0.11516176845873537,-0.7051539589298603,0.22205774163941436,0.48731933820660966,0.48902902102341855,0.4116265250697614,0.0,0.33194963443694053,0.3983497798440311,0,unstressed,0,unstressed,unstressed
appropriate,3.528,4.116,0.5879999999999996,Classify the following terms into the appropriate column below.,10,5,AH0PRAH0UHPRIHAH0T,0.2940000000000005,0.29399999999999915,0.5000000000000011,143.7711111111111,159.47,131.68,27.789999999999992,-22.891156462585062,8.33576823686728,6.3325,145.23600000000002,159.47,0.050460000000000005,0.0949,0.0,0.0,0.2942942942942943,0.31881881881881885,-0.12686241303829046,0.2570269138435037,0.4374808451295473,0.0352104147639329,-0.008938785630940384,-0.11663717302459493,-0.1665813779979109,-0.22489271113157383,-0.3085461464301529,0.04069932882750209,0.1188210934973814,0.0,0.6062615718972141,0.17698895097876383,0,unstressed,0,unstressed,unstressed
easily,3.528,4.032,0.504,These aluminium big block cars all had easily removable door roof sections.,5,3,IYZIHLIH,0.30200000000000005,0.20199999999999996,0.5992063492063493,170.71000000000004,184.15,158.81,25.340000000000003,0.0,9.976141538691198,8.446666666666667,173.99,184.15,0.0453,0.0749,0.0,0.0,0.2942942942942943,0.31531531531531537,-0.6305465861212292,0.32837095304973735,1.1245049985670772,0.3082684533923943,0.193707959640314,-0.15066397989302846,0.06654311912615565,-0.17216303843526273,-0.26443860914017175,0.31892421701762996,0.3439437742203204,0.0,0.24051232195018257,0.2772513505923848,0,unstressed,0,unstressed,unstressed
Iranian,3.528,4.032,0.504,The Ottoman Turks brought a form of Iranian civilization to the walls of Vienna.,7,4,IHREYNIYAH0N,0.28800000000000026,0.21599999999999975,0.571428571428572,86.15666666666668,93.13,75.83,17.299999999999997,0.0,6.146531994186279,4.717999999999998,83.85,92.1,0.030328571428571423,0.0485,0.0,0.0,0.2942942942942943,0.31531531531531537,-0.6305465861212292,0.20351888443882354,0.9321382356045699,-0.5487812732955262,-0.5536545506753089,-0.26232746039188853,0.06654311912615565,-0.2952655405376101,-0.3422292141264908,-0.5532741352623359,-0.4957054462232181,0.0,-0.24227668797989876,-0.28891278500655787,0,unstressed,0,unstressed,unstressed
friends,3.528,4.032,0.504,"A contemporary of Ernest Hemingway, they were friends and mutually admired each other's writing.",6,1,FREHNDZ,0.08399999999999963,0.4200000000000004,0.16666666666666594,228.14000000000001,256.74,166.93,89.81,-100.4563492063492,33.49828831447959,32.2475,256.74,256.74,0.05196666666666667,0.093,0.0,0.0,0.2942942942942943,0.31531531531531537,-0.6305465861212292,-1.6157541153202388,-1.8709203104205894,0.8903905751737619,0.7897422886208794,0.7447271379877552,-0.956508552812184,0.583954547252589,0.23211455307470832,1.11961662495159,1.0060854028134378,0.0,0.5715153931522461,-0.26658640388534083,0,unstressed,0,unstressed,unstressed
entire,3.528,4.032,0.504,This resulted in the closure of an entire wing of the mall.,5,3,EHNTAYAH0,0.30299999999999994,0.20100000000000007,0.601190476190476,98.51599999999999,108.3,93.3,15.0,-29.761904761904763,5.4950945396780915,3.75,98.69333333333333,108.3,0.07289999999999999,0.1065,0.0,0.0,0.2942942942942943,0.31531531531531537,-0.6305465861212292,0.33728895795051606,1.1382454816358263,-0.4235045652369649,-0.4290941322893717,-0.29427099337041807,-0.23655336673351446,-0.31620594704150845,-0.36242445075086693,-0.4096494306287035,-0.3479344807567833,0.0,0.8183961368664923,-0.01781533115395767,0,unstressed,0,unstressed,unstressed
"Dictator,""",3.536,4.42,0.8839999999999999,"He followed with ""The Dictator,"" about Roman emperor Caligula.",7,3,DIHKTEYTAH0,0.379,0.5049999999999999,0.4287330316742082,197.79833333333332,259.57,106.81,152.76,169.6719457013575,65.79218277188322,31.105999999999995,204.83333333333334,259.57,0.07475714285714286,0.2544,0.0,0.0,0.29496162829496164,0.33183183183183185,1.648024673063503,1.015057330409773,-0.05605741097789621,0.5828412912040071,0.8129793343711892,1.6190077471175108,1.794489327625577,1.6220392825593184,0.20829961236528124,0.6173655805871338,1.0318997134473888,0.0,3.52311184022479,2.4632408900958076,1,stressed,0,unstressed,stressed
extensively,3.542,4.428,0.8860000000000001,Artillery and anti-aircraft batteries extensively ringed the coastal shoreline defenses.,11,4,EHKSTEHNSIHVLIY,0.32299999999999995,0.5630000000000002,0.36455981941309246,117.4911111111111,148.28,101.79,46.489999999999995,0.0,13.929728755789776,14.794999999999998,117.81333333333335,134.33,0.026254545454545454,0.0501,0.0,0.0,0.29546212879546213,0.3324157490824158,1.660017153375003,0.51564905596611,-0.500469962994665,-0.23116899252170797,-0.1008195425023073,0.14307763858345002,0.06654311912615565,-0.045075283652781385,-0.1319942973250058,-0.22464352320033695,-0.11049755291164133,0.0,-0.2130167479841363,0.2210433225353402,0,unstressed,0,unstressed,unstressed
may,3.547,4.054,0.5070000000000001,Pathways and tracks which have bare earth may also be used for nesting.,2,1,MEY,0.2530000000000001,0.254,0.4990138067061145,195.45,232.87,158.03,74.84,147.61341222879682,37.42,74.84,232.87,232.87,0.0361,0.0375,0.0,0.0,0.29587921254587923,0.3170253586920254,-0.6125578656539806,-0.10861128708846689,0.4306512559119364,0.5590381085007177,0.5937464292357562,0.5368164037753258,1.569844297939542,0.7100176655421033,1.1207153959711311,0.8886495219016368,0.7883512703638206,0.0,-0.4434387754507661,0.6288935967039976,0,unstressed,0,unstressed,unstressed
analysis,3.549,4.14,0.5909999999999997,"Secondly, the methodology requires a detailed analysis of the financial aspects of the business.",8,4,AH0NAELAH0SIHS,0.29600000000000026,0.2949999999999995,0.5008460236886639,87.80166666666666,93.46,85.71,7.75,0.0,2.604588365856599,2.097999999999999,86.71,87.81,0.0385125,0.0432,0.0,0.0,0.29604604604604606,0.3206956956956957,-0.10887369257104187,0.2748629236450611,0.44333973131114346,-0.5321072198333924,-0.5509449304994777,-0.39496256471578306,0.06654311912615565,-0.4091210440519293,-0.39688987523792196,-0.5256006574775489,-0.5348373870782184,0.0,-0.33920023921586206,-0.31106119685988454,0,unstressed,0,unstressed,unstressed
to,3.552,3.996,0.44399999999999995,We must also have the determination and perseverance to work towards them.,2,1,TUW,0.22199999999999998,0.22199999999999998,0.5,136.175,137.28,135.07,2.210000000000008,4.977477477477496,1.105000000000004,2.210000000000008,137.28,137.28,0.06385,0.1014,0.0,0.0,0.29629629629629634,0.3148148148148148,-0.9903209954661873,-0.3850694390126385,0.4374808451295396,-0.04178530728529253,-0.19114021503001385,-0.4719048137162412,0.11723395843695689,-0.4573251958891323,-0.39455323628964684,-0.03628325482836016,-0.08358864253349436,0.0,0.7251300781299994,-0.26120346382280724,0,unstressed,0,unstressed,unstressed
together,3.564,4.277,0.7130000000000001,He and Oldham also tour together as their schedules permit.,6,3,TAH0GEHDHAH0,0.35699999999999976,0.3560000000000003,0.5007012622720893,293.615,335.14,252.09,83.04999999999998,0.0,41.52499999999999,83.04999999999998,335.14,335.14,0.0182,0.0527,0.0,0.0,0.2972972972972973,0.32703536870203537,0.6226676064303743,0.8188612225926177,0.44233722904724376,1.5540584477775414,1.4334823546365332,0.6508409280160767,0.06654311912615565,0.8419725724999778,1.2919993760187831,1.87821825373736,1.7212239023547022,0.0,-0.16546934549102224,1.301638821746425,0,unstressed,0,unstressed,unstressed
fleece,3.595,4.194,0.5989999999999998,"When spinning fleece into yarn, the fleece must be scoured and vegetable matter removed.",4,1,FLIYS,0.14999999999999947,0.4490000000000003,0.25041736227045,103.51333333333332,108.41,99.98,8.429999999999993,14.073455759599325,3.5740018031457206,4.214999999999996,103.51333333333332,108.41,0.04305,0.073,0.0,0.0,0.29988321654988326,0.3248665331998665,-0.06090377132504746,-1.0271657918687807,-1.2909297028908844,-0.372850581548148,-0.42819092556409466,-0.3855183897482179,0.20986778260992825,-0.3779593242172886,-0.3527232265459756,-0.3630109121242723,-0.3469310976579371,0.0,0.2057661432052146,-0.7602070904778746,0,unstressed,0,unstressed,unstressed
